year,spec.code,species,total.count,rel.abundance.total,total.scaled,logistic.id.total,rel.abundance.scaled,logistic.id.scaled,guild,guild2,observers,sampling.effort,effort.multiplier,sampling.time,num.observers,notes,survey.id,period,start.time,end.time,time,date.ymd,doy,day,month
2020,SESA,Semipalmated Sandpiper,3,0.07894736842105263,25.764705882352946,low,0.06403508771929825,low,shorebird,shorebird,"Samuel McLeod, Shane Goesen",188,8.588235294117649,94,2,,29-Jun-20_LATE_2,LATE,13:06:00,14:40:00,13:07:00,2020-06-29,181,29,6
2020,SNBU,Snow Bunting,2,0.125,17.176470588235297,low,0.1955357142857143,low,passerine,passerine,"Samuel McLeod, Shane Goesen",188,8.588235294117649,94,2,,29-Jun-20_LATE_2,LATE,13:06:00,14:40:00,13:07:00,2020-06-29,181,29,6
2021,BASA,Baird's Sandpiper,0,0,0,low,0,low,shorebird,shorebird,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,BLGU,Black Guillemot,2,0.05405405405405406,16.7843137254902,low,0.043324223099504004,low,waterbird,other,"Samuel McLeod, Keegan Arey",198,8.3921568627451,99,2,,29-Jun-21_LATE_2,LATE,15:34:00,17:13:00,16:43:00,2021-06-29,180,29,6
2021,COEI,Common Eider,15,0.2631578947368421,125.8823529411765,low,0.2997198879551822,low,waterbird,duck,"Samuel McLeod, Keegan Arey",198,8.3921568627451,99,2,,29-Jun-21_LATE_2,LATE,15:34:00,17:13:00,17:06:00,2021-06-29,180,29,6
2021,GLGU,Glaucous Gull,5,0.38461538461538464,20.19607843137255,low,0.16929651545036156,low,waterbird,gull,"Shaen Goesen, Dannie Gordon",420,4.03921568627451,210,2,,09-Jun-21_EARLY_1,EARLY,13:00:00,16:30:00,NA,2021-06-09,160,9,6
2021,GWFG,Greater White-fronted Goose,11,0.7857142857142857,44.431372549019606,high,0.41290087463556846,low,waterbird,duck,"Shaen Goesen, Dannie Gordon",420,4.03921568627451,210,2,,09-Jun-21_EARLY_1,EARLY,13:00:00,16:30:00,NA,2021-06-09,160,9,6
2021,LALO,Lapland Longspur,7,0.18421052631578946,28.274509803921568,low,0.06776315789473684,low,passerine,passerine,"Shaen Goesen, Dannie Gordon",420,4.03921568627451,210,2,,09-Jun-21_EARLY_1,EARLY,13:00:00,16:30:00,NA,2021-06-09,160,9,6
2021,LTJA,Long-tailed Jaeger,0,0,0,low,0,low,birdofprey,gull,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,NOPI,Northern Pintail,7,0.13725490196078433,58.745098039215705,low,0.15541031227305743,low,waterbird,duck,"Samuel McLeod, Keegan Arey",198,8.3921568627451,99,2,,29-Jun-21_LATE_2,LATE,15:34:00,17:13:00,15:41:00,2021-06-29,180,29,6
2021,REDP,Redpoll,4,0.2,33.5686274509804,low,0.17327935222672067,low,passerine,passerine,"Samuel McLeod, Keegan Arey",198,8.3921568627451,99,2,,29-Jun-21_LATE_2,LATE,15:34:00,17:13:00,16:04:00,2021-06-29,180,29,6
2021,RTLO,Red-throated Loon,0,0,0,low,0,low,waterbird,duck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,SAVS,Savannah Sparrow,6,0.3157894736842105,50.3529411764706,low,0.30354609929078025,low,passerine,passerine,"Samuel McLeod, Keegan Arey",198,8.3921568627451,99,2,,29-Jun-21_LATE_2,LATE,15:34:00,17:13:00,15:38:00,2021-06-29,180,29,6
2021,SEPL,Semipalmated Plover,8,0.27586206896551724,67.1372549019608,low,0.22054750402576492,low,shorebird,shorebird,"Samuel McLeod, Keegan Arey",198,8.3921568627451,99,2,,29-Jun-21_LATE_2,LATE,15:34:00,17:13:00,15:43:00,2021-06-29,180,29,6
2021,SESA,Semipalmated Sandpiper,22,0.5789473684210527,88.86274509803921,high,0.22085769980506817,low,shorebird,shorebird,"Shaen Goesen, Dannie Gordon",420,4.03921568627451,210,2,,09-Jun-21_EARLY_1,EARLY,13:00:00,16:30:00,NA,2021-06-09,160,9,6
2021,SNBU,Snow Bunting,14,0.875,56.549019607843135,high,0.6437499999999999,high,passerine,passerine,"Shaen Goesen, Dannie Gordon",420,4.03921568627451,210,2,,09-Jun-21_EARLY_1,EARLY,13:00:00,16:30:00,NA,2021-06-09,160,9,6
2022,BASA,Baird's Sandpiper,0,0,0,low,0,low,shorebird,shorebird,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,BLGU,Black Guillemot,1,0.02702702702702703,5.745098039215686,low,0.014829436177750784,low,waterbird,other,"Samuel McLeod, Desmond Rogers, Cameron Eckert",333,5.745098039215686,111,3,,26-Jun-22_LATE_2,LATE,10:27:00,12:18:00,NA,2022-06-26,177,26,6
2022,COEI,Common Eider,24,0.42105263157894735,137.88235294117646,low,0.32829131652661064,low,waterbird,duck,"Samuel McLeod, Desmond Rogers, Cameron Eckert",333,5.745098039215686,111,3,,26-Jun-22_LATE_2,LATE,10:27:00,12:18:00,NA,2022-06-26,177,26,6
2022,GLGU,Glaucous Gull,2,0.15384615384615385,11.490196078431373,low,0.09631821170282708,low,waterbird,gull,"Samuel McLeod, Desmond Rogers, Cameron Eckert",333,5.745098039215686,111,3,,26-Jun-22_LATE_2,LATE,10:27:00,12:18:00,NA,2022-06-26,177,26,6
2022,GWFG,Greater White-fronted Goose,9,0.6428571428571429,62.82352941176471,high,0.5838192419825072,high,waterbird,duck,"Jeremy Hansen, Keegan Arey, Cameron Eckert",270,6.980392156862745,90,3,,09-Jun-22_EARLY_1,EARLY,16:50:00,18:20:00,17:04:00,2022-06-09,160,9,6
2022,LALO,Lapland Longspur,11,0.2894736842105263,63.19607843137255,low,0.15145676691729323,low,passerine,passerine,"Samuel McLeod, Desmond Rogers, Cameron Eckert",333,5.745098039215686,111,3,,26-Jun-22_LATE_2,LATE,10:27:00,12:18:00,10:29:00,2022-06-26,177,26,6
2022,LTJA,Long-tailed Jaeger,0,0,0,low,0,low,birdofprey,gull,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,NOPI,Northern Pintail,12,0.23529411764705882,68.94117647058823,low,0.1823840647370059,low,waterbird,duck,"Samuel McLeod, Desmond Rogers, Cameron Eckert",333,5.745098039215686,111,3,,26-Jun-22_LATE_2,LATE,10:27:00,12:18:00,NA,2022-06-26,177,26,6
2022,REDP,Redpoll,9,0.45,51.705882352941174,low,0.2669028340080971,low,passerine,passerine,"Samuel McLeod, Desmond Rogers, Cameron Eckert",333,5.745098039215686,111,3,,26-Jun-22_LATE_2,LATE,10:27:00,12:18:00,NA,2022-06-26,177,26,6
2022,RTLO,Red-throated Loon,10,1,57.450980392156865,high,1,high,waterbird,duck,"Samuel McLeod, Desmond Rogers, Cameron Eckert",333,5.745098039215686,111,3,,26-Jun-22_LATE_2,LATE,10:27:00,12:18:00,NA,2022-06-26,177,26,6
2022,SAVS,Savannah Sparrow,1,0.05263157894736842,6.980392156862745,low,0.04208037825059102,low,passerine,passerine,"Jeremy Hansen, Keegan Arey, Cameron Eckert",270,6.980392156862745,90,3,,09-Jun-22_EARLY_1,EARLY,16:50:00,18:20:00,16:57:00,2022-06-09,160,9,6
2022,SEPL,Semipalmated Plover,8,0.27586206896551724,45.96078431372549,low,0.15098228663446053,low,shorebird,shorebird,"Samuel McLeod, Desmond Rogers, Cameron Eckert",333,5.745098039215686,111,3,,26-Jun-22_LATE_2,LATE,10:27:00,12:18:00,NA,2022-06-26,177,26,6
2022,SESA,Semipalmated Sandpiper,5,0.13157894736842105,34.90196078431373,low,0.08674463937621832,low,shorebird,shorebird,"Jeremy Hansen, Keegan Arey, Cameron Eckert",270,6.980392156862745,90,3,,09-Jun-22_EARLY_1,EARLY,16:50:00,18:20:00,16:57:00,2022-06-09,160,9,6
2022,SNBU,Snow Bunting,6,0.375,34.470588235294116,low,0.3924107142857143,low,passerine,passerine,"Samuel McLeod, Desmond Rogers, Cameron Eckert",333,5.745098039215686,111,3,,26-Jun-22_LATE_2,LATE,10:27:00,12:18:00,NA,2022-06-26,177,26,6
2023,BASA,Baird's Sandpiper,0,0,0,low,0,low,shorebird,shorebird,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,BLGU,Black Guillemot,2,0.05405405405405406,16.19607843137255,low,0.04180585079461484,low,waterbird,other,"Jeremy Hansen, Keegan Arey, Cameron Eckert",213,8.098039215686274,71,3,,27-Jun-23_LATE_2,LATE,15:00:00,16:11:00,15:00:00,2023-06-27,178,27,6
2023,COEI,Common Eider,14,0.24561403508771928,54.90196078431373,low,0.13071895424836602,low,waterbird,duck,"Samuel McLead, Alan Kogiak, Cameron Eckert",426,3.9215686274509807,142,3,,12-Jun-23_EARLY_1,EARLY,14:29:00,16:51:00,16:22:00,2023-06-12,163,12,6
2023,GLGU,Glaucous Gull,1,0.07692307692307693,8.098039215686274,low,0.06788297172912557,low,waterbird,gull,"Jeremy Hansen, Keegan Arey, Cameron Eckert",213,8.098039215686274,71,3,,27-Jun-23_LATE_2,LATE,15:00:00,16:11:00,15:57:00,2023-06-27,178,27,6
2023,GWFG,Greater White-fronted Goose,3,0.21428571428571427,24.294117647058822,low,0.22576530612244894,low,waterbird,duck,"Jeremy Hansen, Keegan Arey, Cameron Eckert",213,8.098039215686274,71,3,,27-Jun-23_LATE_2,LATE,15:00:00,16:11:00,15:21:00,2023-06-27,178,27,6
2023,LALO,Lapland Longspur,11,0.2894736842105263,43.13725490196079,low,0.10338345864661655,low,passerine,passerine,"Samuel McLead, Alan Kogiak, Cameron Eckert",426,3.9215686274509807,142,3,,12-Jun-23_EARLY_1,EARLY,14:29:00,16:51:00,14:32:00,2023-06-12,163,12,6
2023,LTJA,Long-tailed Jaeger,0,0,0,low,0,low,birdofprey,gull,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NOPI,Northern Pintail,11,0.21568627450980393,43.13725490196079,low,0.11411972196285923,low,waterbird,duck,"Samuel McLead, Alan Kogiak, Cameron Eckert",426,3.9215686274509807,142,3,,12-Jun-23_EARLY_1,EARLY,14:29:00,16:51:00,16:29:00,2023-06-12,163,12,6
2023,REDP,Redpoll,8,0.4,31.372549019607845,low,0.16194331983805668,low,passerine,passerine,"Samuel McLead, Alan Kogiak, Cameron Eckert",426,3.9215686274509807,142,3,,12-Jun-23_EARLY_1,EARLY,14:29:00,16:51:00,14:48:00,2023-06-12,163,12,6
2023,RTLO,Red-throated Loon,0,0,0,low,0,low,waterbird,duck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,SAVS,Savannah Sparrow,3,0.15789473684210525,24.294117647058822,low,0.14645390070921985,low,passerine,passerine,"Jeremy Hansen, Keegan Arey, Cameron Eckert",213,8.098039215686274,71,3,,27-Jun-23_LATE_2,LATE,15:00:00,16:11:00,15:23:00,2023-06-27,178,27,6
2023,SEPL,Semipalmated Plover,14,0.4827586206896552,113.37254901960785,low,0.37243156199677935,low,shorebird,shorebird,"Jeremy Hansen, Keegan Arey, Cameron Eckert",213,8.098039215686274,71,3,,27-Jun-23_LATE_2,LATE,15:00:00,16:11:00,15:00:00,2023-06-27,178,27,6
2023,SESA,Semipalmated Sandpiper,8,0.21052631578947367,31.372549019607845,low,0.07797270955165692,low,shorebird,shorebird,"Samuel McLead, Alan Kogiak, Cameron Eckert",426,3.9215686274509807,142,3,,12-Jun-23_EARLY_1,EARLY,14:29:00,16:51:00,14:31:00,2023-06-12,163,12,6
2023,SNBU,Snow Bunting,5,0.3125,40.49019607843137,low,0.46093749999999994,low,passerine,passerine,"Jeremy Hansen, Keegan Arey, Cameron Eckert",213,8.098039215686274,71,3,,27-Jun-23_LATE_2,LATE,15:00:00,16:11:00,15:00:00,2023-06-27,178,27,6
2024,BASA,Baird's Sandpiper,0,0,0,low,0,low,shorebird,shorebird,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,BLGU,Black Guillemot,0,0,0,low,0,low,waterbird,other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,COEI,Common Eider,15,0.2631578947368421,85.88235294117649,low,0.20448179271708689,low,waterbird,duck,"Gina Slevinsky, Cameron Eckert",334,5.725490196078432,167,2,,15-Jun-24_EARLY_1,EARLY,09:50:00,12:37:00,NA,2024-06-15,167,15,6
2024,GLGU,Glaucous Gull,2,0.15384615384615385,11.450980392156865,low,0.09598948060486523,low,waterbird,gull,"Gina Slevinsky, Cameron Eckert",334,5.725490196078432,167,2,,15-Jun-24_EARLY_1,EARLY,09:50:00,12:37:00,NA,2024-06-15,167,15,6
2024,GWFG,Greater White-fronted Goose,6,0.42857142857142855,34.352941176470594,low,0.31924198250728864,low,waterbird,duck,"Gina Slevinsky, Cameron Eckert",334,5.725490196078432,167,2,,15-Jun-24_EARLY_1,EARLY,09:50:00,12:37:00,NA,2024-06-15,167,15,6
2024,LALO,Lapland Longspur,14,0.3684210526315789,80.15686274509805,low,0.19210526315789478,low,passerine,passerine,"Gina Slevinsky, Cameron Eckert",334,5.725490196078432,167,2,,15-Jun-24_EARLY_1,EARLY,09:50:00,12:37:00,NA,2024-06-15,167,15,6
2024,LTJA,Long-tailed Jaeger,0,0,0,low,0,low,birdofprey,gull,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,NOPI,Northern Pintail,19,0.37254901960784315,108.78431372549022,low,0.28778918974997414,low,waterbird,duck,"Gina Slevinsky, Cameron Eckert",334,5.725490196078432,167,2,,15-Jun-24_EARLY_1,EARLY,09:50:00,12:37:00,NA,2024-06-15,167,15,6
2024,REDP,Redpoll,2,0.1,11.450980392156865,low,0.059109311740890694,low,passerine,passerine,"Gina Slevinsky, Cameron Eckert",334,5.725490196078432,167,2,,15-Jun-24_EARLY_1,EARLY,09:50:00,12:37:00,NA,2024-06-15,167,15,6
2024,RTLO,Red-throated Loon,0,0,0,low,0,low,waterbird,duck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,SAVS,Savannah Sparrow,7,0.3684210526315789,40.078431372549026,low,0.24160756501182037,low,passerine,passerine,"Gina Slevinsky, Cameron Eckert",334,5.725490196078432,167,2,,15-Jun-24_EARLY_1,EARLY,09:50:00,12:37:00,NA,2024-06-15,167,15,6
2024,SEPL,Semipalmated Plover,11,0.3793103448275862,62.980392156862756,low,0.20689210950080517,low,shorebird,shorebird,"Gina Slevinsky, Cameron Eckert",334,5.725490196078432,167,2,,15-Jun-24_EARLY_1,EARLY,09:50:00,12:37:00,NA,2024-06-15,167,15,6
2024,SESA,Semipalmated Sandpiper,9,0.23684210526315788,51.52941176470589,low,0.1280701754385965,low,shorebird,shorebird,"Gina Slevinsky, Cameron Eckert",334,5.725490196078432,167,2,,15-Jun-24_EARLY_1,EARLY,09:50:00,12:37:00,NA,2024-06-15,167,15,6
2024,SNBU,Snow Bunting,9,0.5625,51.52941176470589,high,0.586607142857143,high,passerine,passerine,"Gina Slevinsky, Cameron Eckert",334,5.725490196078432,167,2,,15-Jun-24_EARLY_1,EARLY,09:50:00,12:37:00,NA,2024-06-15,167,15,6
