"observation.id","survey.id","date.ymd","doy","species","spec.code","guild","total","time","sampling.time","num.observers","sampling.effort","effort.multiplier","breed","behaviour","notes","observers","guild2","date","period","year","month","day","survey.num","transect","start.time","end.time","rec.num","end.time.filled","transect.id"
91,"22-Jun-90_LATE_3",1990-06-22,173,"Common Eider","COEI","waterbird",4,12:42:00,85,1,85,25.5,"","","","Victor Allen","duck","22-Jun-90","LATE",1990,6,22,3,1,11:45:00,13:10:00,96,FALSE,"22-Jun-90_LATE_3_1"
92,"22-Jun-90_LATE_3",1990-06-22,173,"Semipalmated Plover","SEPL","shorebird",1,12:45:00,85,1,85,25.5,"","","","Victor Allen","shorebird","22-Jun-90","LATE",1990,6,22,3,1,11:45:00,13:10:00,742,FALSE,"22-Jun-90_LATE_3_1"
93,"22-Jun-90_LATE_3",1990-06-22,173,"Lapland Longspur","LALO","passerine",2,12:50:00,85,1,85,25.5,"","","","Victor Allen","passerine","22-Jun-90","LATE",1990,6,22,3,1,11:45:00,13:10:00,322,FALSE,"22-Jun-90_LATE_3_1"
94,"22-Jun-90_LATE_3",1990-06-22,173,"gull sp.","GULL","waterbird",2,13:00:00,85,1,85,25.5,"","","","Victor Allen","gull","22-Jun-90","LATE",1990,6,22,3,1,11:45:00,13:10:00,991,FALSE,"22-Jun-90_LATE_3_1"
95,"22-Jun-90_LATE_3",1990-06-22,173,"Semipalmated Plover","SEPL","shorebird",2,13:05:00,85,1,85,25.5,"","","","Victor Allen","shorebird","22-Jun-90","LATE",1990,6,22,3,1,11:45:00,13:10:00,743,FALSE,"22-Jun-90_LATE_3_1"
96,"22-Jun-90_LATE_3",1990-06-22,173,"Common Eider","COEI","waterbird",1,13:07:00,85,1,85,25.5,"nest","","","Victor Allen","duck","22-Jun-90","LATE",1990,6,22,3,1,11:45:00,13:10:00,992,FALSE,"22-Jun-90_LATE_3_1"
97,"22-Jun-90_LATE_3",1990-06-22,173,"Semipalmated Plover","SEPL","shorebird",2,13:10:00,85,1,85,25.5,"","","","Victor Allen","shorebird","22-Jun-90","LATE",1990,6,22,3,1,11:45:00,13:10:00,744,FALSE,"22-Jun-90_LATE_3_1"
98,"25-Jun-90_LATE_3",1990-06-25,176,"Black Guillemot","BLGU","waterbird",2,14:30:00,90,1,90,25.25,"","","Weather: E 25, 0 visibility, 15 W 09 @ 15 km","Victor Allen","other","25-Jun-90","LATE",1990,6,25,3,2,14:25:00,15:55:00,46,FALSE,"25-Jun-90_LATE_3_2"
99,"25-Jun-90_LATE_3",1990-06-25,176,"Black Guillemot","BLGU","waterbird",3,14:30:00,90,1,90,25.25,"","","","Victor Allen","other","25-Jun-90","LATE",1990,6,25,3,2,14:25:00,15:55:00,47,FALSE,"25-Jun-90_LATE_3_2"
100,"25-Jun-90_LATE_3",1990-06-25,176,"Western Sandpiper","WESA","shorebird",1,14:35:00,90,1,90,25.25,"","singing","","Victor Allen","shorebird","25-Jun-90","LATE",1990,6,25,3,2,14:25:00,15:55:00,969,FALSE,"25-Jun-90_LATE_3_2"
101,"25-Jun-90_LATE_3",1990-06-25,176,"Snow Bunting","SNBU","passerine",1,14:37:00,90,1,90,25.25,"","","","Victor Allen","passerine","25-Jun-90","LATE",1990,6,25,3,2,14:25:00,15:55:00,891,FALSE,"25-Jun-90_LATE_3_2"
102,"25-Jun-90_LATE_3",1990-06-25,176,"Western Sandpiper","WESA","shorebird",1,14:40:00,90,1,90,25.25,"","","","Victor Allen","shorebird","25-Jun-90","LATE",1990,6,25,3,2,14:25:00,15:55:00,970,FALSE,"25-Jun-90_LATE_3_2"
103,"25-Jun-90_LATE_3",1990-06-25,176,"Western Sandpiper","WESA","shorebird",2,14:43:00,90,1,90,25.25,"","flying","flying","Victor Allen","shorebird","25-Jun-90","LATE",1990,6,25,3,2,14:25:00,15:55:00,971,FALSE,"25-Jun-90_LATE_3_2"
104,"25-Jun-90_LATE_3",1990-06-25,176,"Lapland Longspur","LALO","passerine",1,14:44:00,90,1,90,25.25,"","","","Victor Allen","passerine","25-Jun-90","LATE",1990,6,25,3,2,14:25:00,15:55:00,392,FALSE,"25-Jun-90_LATE_3_2"
105,"25-Jun-90_LATE_3",1990-06-25,176,"Lapland Longspur","LALO","passerine",1,14:45:00,90,1,90,25.25,"","","","Victor Allen","passerine","25-Jun-90","LATE",1990,6,25,3,2,14:25:00,15:55:00,393,FALSE,"25-Jun-90_LATE_3_2"
106,"25-Jun-90_LATE_3",1990-06-25,176,"Lapland Longspur","LALO","passerine",2,14:47:00,90,1,90,25.25,"","feeding","feeding","Victor Allen","passerine","25-Jun-90","LATE",1990,6,25,3,2,14:25:00,15:55:00,394,FALSE,"25-Jun-90_LATE_3_2"
107,"25-Jun-90_LATE_3",1990-06-25,176,"Lapland Longspur","LALO","passerine",3,14:49:00,90,1,90,25.25,"","feeding","feeding","Victor Allen","passerine","25-Jun-90","LATE",1990,6,25,3,2,14:25:00,15:55:00,395,FALSE,"25-Jun-90_LATE_3_2"
108,"25-Jun-90_LATE_3",1990-06-25,176,"Lapland Longspur","LALO","passerine",1,14:50:00,90,1,90,25.25,"","feeding","feeding","Victor Allen","passerine","25-Jun-90","LATE",1990,6,25,3,2,14:25:00,15:55:00,396,FALSE,"25-Jun-90_LATE_3_2"
109,"25-Jun-90_LATE_3",1990-06-25,176,"Lapland Longspur","LALO","passerine",2,14:53:00,90,1,90,25.25,"","","","Victor Allen","passerine","25-Jun-90","LATE",1990,6,25,3,2,14:25:00,15:55:00,397,FALSE,"25-Jun-90_LATE_3_2"
110,"25-Jun-90_LATE_3",1990-06-25,176,"Lapland Longspur","LALO","passerine",1,14:55:00,90,1,90,25.25,"","","","Victor Allen","passerine","25-Jun-90","LATE",1990,6,25,3,2,14:25:00,15:55:00,398,FALSE,"25-Jun-90_LATE_3_2"
111,"25-Jun-90_LATE_3",1990-06-25,176,"Western Sandpiper","WESA","shorebird",1,14:56:00,90,1,90,25.25,"","","","Victor Allen","shorebird","25-Jun-90","LATE",1990,6,25,3,2,14:25:00,15:55:00,972,FALSE,"25-Jun-90_LATE_3_2"
112,"25-Jun-90_LATE_3",1990-06-25,176,"Lapland Longspur","LALO","passerine",1,14:58:00,90,1,90,25.25,"","","","Victor Allen","passerine","25-Jun-90","LATE",1990,6,25,3,2,14:25:00,15:55:00,399,FALSE,"25-Jun-90_LATE_3_2"
113,"25-Jun-90_LATE_3",1990-06-25,176,"Lapland Longspur","LALO","passerine",1,15:00:00,90,1,90,25.25,"","","","Victor Allen","passerine","25-Jun-90","LATE",1990,6,25,3,2,14:25:00,15:55:00,400,FALSE,"25-Jun-90_LATE_3_2"
114,"25-Jun-90_LATE_3",1990-06-25,176,"Lapland Longspur","LALO","passerine",1,15:05:00,90,1,90,25.25,"","","","Victor Allen","passerine","25-Jun-90","LATE",1990,6,25,3,2,14:25:00,15:55:00,401,FALSE,"25-Jun-90_LATE_3_2"
115,"25-Jun-90_LATE_3",1990-06-25,176,"Lapland Longspur","LALO","passerine",1,15:09:00,90,1,90,25.25,"","","","Victor Allen","passerine","25-Jun-90","LATE",1990,6,25,3,2,14:25:00,15:55:00,402,FALSE,"25-Jun-90_LATE_3_2"
116,"25-Jun-90_LATE_3",1990-06-25,176,"Lapland Longspur","LALO","passerine",2,15:15:00,90,1,90,25.25,"","","","Victor Allen","passerine","25-Jun-90","LATE",1990,6,25,3,2,14:25:00,15:55:00,406,FALSE,"25-Jun-90_LATE_3_2"
117,"25-Jun-90_LATE_3",1990-06-25,176,"Herring Gull","HERG","waterbird",1,15:19:00,90,1,90,25.25,"","","weather: E 25, 0 visibility, 15 W 09 @ 15 km.  Pauline Cove","Victor Allen","gull","25-Jun-90","LATE",1990,6,25,3,3,14:25:00,15:55:00,276,FALSE,"25-Jun-90_LATE_3_3"
118,"25-Jun-90_LATE_3",1990-06-25,176,"Common Eider","COEI","waterbird",2,15:22:00,90,1,90,25.25,"","","Pauline Cove","Victor Allen","duck","25-Jun-90","LATE",1990,6,25,3,3,14:25:00,15:55:00,119,FALSE,"25-Jun-90_LATE_3_3"
119,"25-Jun-90_LATE_3",1990-06-25,176,"Red-necked Phalarope","RNPL","shorebird",1,15:24:00,90,1,90,25.25,"","","Pauline Cove","Victor Allen","shorebird","25-Jun-90","LATE",1990,6,25,3,3,14:25:00,15:55:00,667,FALSE,"25-Jun-90_LATE_3_3"
120,"25-Jun-90_LATE_3",1990-06-25,176,"Black Guillemot","BLGU","waterbird",1,15:25:00,90,1,90,25.25,"","","Pauline Cove","Victor Allen","other","25-Jun-90","LATE",1990,6,25,3,3,14:25:00,15:55:00,51,FALSE,"25-Jun-90_LATE_3_3"
121,"25-Jun-90_LATE_3",1990-06-25,176,"Common Eider","COEI","waterbird",3,15:26:00,90,1,90,25.25,"","","Pauline Cove","Victor Allen","duck","25-Jun-90","LATE",1990,6,25,3,3,14:25:00,15:55:00,120,FALSE,"25-Jun-90_LATE_3_3"
122,"25-Jun-90_LATE_3",1990-06-25,176,"Snow Bunting","SNBU","passerine",1,15:29:00,90,1,90,25.25,"","","by tin house","Victor Allen","passerine","25-Jun-90","LATE",1990,6,25,3,3,14:25:00,15:55:00,893,FALSE,"25-Jun-90_LATE_3_3"
123,"25-Jun-90_LATE_3",1990-06-25,176,"Black Guillemot","BLGU","waterbird",2,15:32:00,90,1,90,25.25,"","","along shore","Victor Allen","other","25-Jun-90","LATE",1990,6,25,3,3,14:25:00,15:55:00,52,FALSE,"25-Jun-90_LATE_3_3"
124,"25-Jun-90_LATE_3",1990-06-25,176,"Herring Gull","HERG","waterbird",2,15:35:00,90,1,90,25.25,"","","Simpson Pt.","Victor Allen","gull","25-Jun-90","LATE",1990,6,25,3,3,14:25:00,15:55:00,277,FALSE,"25-Jun-90_LATE_3_3"
125,"25-Jun-90_LATE_3",1990-06-25,176,"Snow Bunting","SNBU","passerine",1,15:37:00,90,1,90,25.25,"","","Simpson Pt.","Victor Allen","passerine","25-Jun-90","LATE",1990,6,25,3,3,14:25:00,15:55:00,894,FALSE,"25-Jun-90_LATE_3_3"
126,"25-Jun-90_LATE_3",1990-06-25,176,"Common Eider","COEI","waterbird",1,15:42:00,90,1,90,25.25,"","","Simpson Pt.","Victor Allen","duck","25-Jun-90","LATE",1990,6,25,3,3,14:25:00,15:55:00,122,FALSE,"25-Jun-90_LATE_3_3"
127,"25-Jun-90_LATE_3",1990-06-25,176,"Common Eider","COEI","waterbird",1,15:44:00,90,1,90,25.25,"","","Simpson Pt.","Victor Allen","duck","25-Jun-90","LATE",1990,6,25,3,3,14:25:00,15:55:00,123,FALSE,"25-Jun-90_LATE_3_3"
128,"25-Jun-90_LATE_3",1990-06-25,176,"Ruddy Turnstone","RUTU","shorebird",1,15:47:00,90,1,90,25.25,"","","Simpson Sand Pit","Victor Allen","shorebird","25-Jun-90","LATE",1990,6,25,3,3,14:25:00,15:55:00,696,FALSE,"25-Jun-90_LATE_3_3"
129,"25-Jun-90_LATE_3",1990-06-25,176,"Pomarine Jaeger","POJA","birdofprey",1,15:49:00,90,1,90,25.25,"","flying","flying","Victor Allen","gull","25-Jun-90","LATE",1990,6,25,3,3,14:25:00,15:55:00,642,FALSE,"25-Jun-90_LATE_3_3"
130,"25-Jun-90_LATE_3",1990-06-25,176,"Western Sandpiper","WESA","shorebird",2,15:50:00,90,1,90,25.25,"","feeding","feeding","Victor Allen","shorebird","25-Jun-90","LATE",1990,6,25,3,3,14:25:00,15:55:00,973,FALSE,"25-Jun-90_LATE_3_3"
131,"25-Jun-90_LATE_3",1990-06-25,176,"Ruddy Turnstone","RUTU","shorebird",2,15:52:00,90,1,90,25.25,"","","","Victor Allen","shorebird","25-Jun-90","LATE",1990,6,25,3,3,14:25:00,15:55:00,697,FALSE,"25-Jun-90_LATE_3_3"
132,"20-Jun-91_LATE_2",1991-06-20,171,"Lapland Longspur","LALO","passerine",1,10:25:00,92,1,92,25.15,"","singing","weather: Clear, no wind, 12 degrees","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,300,FALSE,"20-Jun-91_LATE_2_1"
133,"20-Jun-91_LATE_2",1991-06-20,171,"Lapland Longspur","LALO","passerine",1,10:25:00,92,1,92,25.15,"","singing","weather: Clear, no wind, 12 degrees","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,301,FALSE,"20-Jun-91_LATE_2_1"
134,"20-Jun-91_LATE_2",1991-06-20,171,"Tundra Swan","TUSW","waterbird",2,10:26:00,92,1,92,25.15,"","","pond area","LeeJohn Meyook","duck","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,949,FALSE,"20-Jun-91_LATE_2_1"
135,"20-Jun-91_LATE_2",1991-06-20,171,"Tundra Swan","TUSW","waterbird",2,10:26:00,92,1,92,25.15,"","","pond area","LeeJohn Meyook","duck","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,950,FALSE,"20-Jun-91_LATE_2_1"
136,"20-Jun-91_LATE_2",1991-06-20,171,"Black Guillemot","BLGU","waterbird",7,10:27:00,92,1,92,25.15,"","","Mission House","LeeJohn Meyook","other","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,39,FALSE,"20-Jun-91_LATE_2_1"
137,"20-Jun-91_LATE_2",1991-06-20,171,"Black Guillemot","BLGU","waterbird",7,10:27:00,92,1,92,25.15,"","","Mission House","LeeJohn Meyook","other","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,40,FALSE,"20-Jun-91_LATE_2_1"
138,"20-Jun-91_LATE_2",1991-06-20,171,"Snow Bunting","SNBU","passerine",1,10:28:00,92,1,92,25.15,"","","on route","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,858,FALSE,"20-Jun-91_LATE_2_1"
139,"20-Jun-91_LATE_2",1991-06-20,171,"Snow Bunting","SNBU","passerine",1,10:28:00,92,1,92,25.15,"","","on route","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,859,FALSE,"20-Jun-91_LATE_2_1"
140,"20-Jun-91_LATE_2",1991-06-20,171,"Hoary Redpoll","HORE","passerine",2,10:30:00,92,1,92,25.15,"","","on route","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,278,FALSE,"20-Jun-91_LATE_2_1"
141,"20-Jun-91_LATE_2",1991-06-20,171,"Hoary Redpoll","HORE","passerine",2,10:30:00,92,1,92,25.15,"","","on route","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,279,FALSE,"20-Jun-91_LATE_2_1"
142,"20-Jun-91_LATE_2",1991-06-20,171,"Lapland Longspur","LALO","passerine",1,10:30:00,92,1,92,25.15,"","","on route","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,302,FALSE,"20-Jun-91_LATE_2_1"
143,"20-Jun-91_LATE_2",1991-06-20,171,"Lapland Longspur","LALO","passerine",1,10:30:00,92,1,92,25.15,"","","on route","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,303,FALSE,"20-Jun-91_LATE_2_1"
144,"20-Jun-91_LATE_2",1991-06-20,171,"Red-necked Phalarope","RNPL","shorebird",3,10:31:00,92,1,92,25.15,"","feeding","feeding on pond","LeeJohn Meyook","shorebird","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,657,FALSE,"20-Jun-91_LATE_2_1"
145,"20-Jun-91_LATE_2",1991-06-20,171,"Red-necked Phalarope","RNPL","shorebird",3,10:31:00,92,1,92,25.15,"","feeding","feeding on pond","LeeJohn Meyook","shorebird","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,658,FALSE,"20-Jun-91_LATE_2_1"
146,"20-Jun-91_LATE_2",1991-06-20,171,"Semipalmated Sandpiper","SESA","shorebird",1,10:31:00,92,1,92,25.15,"","","on route","LeeJohn Meyook","shorebird","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,786,FALSE,"20-Jun-91_LATE_2_1"
147,"20-Jun-91_LATE_2",1991-06-20,171,"Semipalmated Sandpiper","SESA","shorebird",1,10:31:00,92,1,92,25.15,"","","on route","LeeJohn Meyook","shorebird","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,787,FALSE,"20-Jun-91_LATE_2_1"
148,"20-Jun-91_LATE_2",1991-06-20,171,"Lapland Longspur","LALO","passerine",1,10:33:00,92,1,92,25.15,"","","on route","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,304,FALSE,"20-Jun-91_LATE_2_1"
149,"20-Jun-91_LATE_2",1991-06-20,171,"Lapland Longspur","LALO","passerine",1,10:33:00,92,1,92,25.15,"","","on route","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,305,FALSE,"20-Jun-91_LATE_2_1"
150,"20-Jun-91_LATE_2",1991-06-20,171,"Red-necked Phalarope","RNPL","shorebird",1,10:34:00,92,1,92,25.15,"","feeding","feeding on pond","LeeJohn Meyook","shorebird","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,659,FALSE,"20-Jun-91_LATE_2_1"
151,"20-Jun-91_LATE_2",1991-06-20,171,"Red-necked Phalarope","RNPL","shorebird",1,10:34:00,92,1,92,25.15,"","feeding","feeding on pond","LeeJohn Meyook","shorebird","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,660,FALSE,"20-Jun-91_LATE_2_1"
152,"20-Jun-91_LATE_2",1991-06-20,171,"Baird's Sandpiper","BASA","shorebird",1,10:35:00,92,1,92,25.15,"","","on route","LeeJohn Meyook","shorebird","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,19,FALSE,"20-Jun-91_LATE_2_1"
153,"20-Jun-91_LATE_2",1991-06-20,171,"Baird's Sandpiper","BASA","shorebird",1,10:35:00,92,1,92,25.15,"","","on route","LeeJohn Meyook","shorebird","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,20,FALSE,"20-Jun-91_LATE_2_1"
154,"20-Jun-91_LATE_2",1991-06-20,171,"Semipalmated Sandpiper","SESA","shorebird",2,10:37:00,92,1,92,25.15,"","","on route","LeeJohn Meyook","shorebird","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,788,FALSE,"20-Jun-91_LATE_2_1"
155,"20-Jun-91_LATE_2",1991-06-20,171,"Semipalmated Sandpiper","SESA","shorebird",2,10:37:00,92,1,92,25.15,"","","on route","LeeJohn Meyook","shorebird","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,789,FALSE,"20-Jun-91_LATE_2_1"
156,"20-Jun-91_LATE_2",1991-06-20,171,"Lapland Longspur","LALO","passerine",1,10:38:00,92,1,92,25.15,"","","on route","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,306,FALSE,"20-Jun-91_LATE_2_1"
157,"20-Jun-91_LATE_2",1991-06-20,171,"Lapland Longspur","LALO","passerine",1,10:38:00,92,1,92,25.15,"","","on route","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,307,FALSE,"20-Jun-91_LATE_2_1"
158,"20-Jun-91_LATE_2",1991-06-20,171,"Lapland Longspur","LALO","passerine",1,10:40:00,92,1,92,25.15,"","singing","","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,308,FALSE,"20-Jun-91_LATE_2_1"
159,"20-Jun-91_LATE_2",1991-06-20,171,"Lapland Longspur","LALO","passerine",1,10:40:00,92,1,92,25.15,"","singing","","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,309,FALSE,"20-Jun-91_LATE_2_1"
160,"20-Jun-91_LATE_2",1991-06-20,171,"Lapland Longspur","LALO","passerine",1,10:43:00,92,1,92,25.15,"","singing","","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,310,FALSE,"20-Jun-91_LATE_2_1"
161,"20-Jun-91_LATE_2",1991-06-20,171,"Lapland Longspur","LALO","passerine",1,10:43:00,92,1,92,25.15,"","singing","","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,311,FALSE,"20-Jun-91_LATE_2_1"
162,"20-Jun-91_LATE_2",1991-06-20,171,"Lapland Longspur","LALO","passerine",1,10:44:00,92,1,92,25.15,"","","on route","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,312,FALSE,"20-Jun-91_LATE_2_1"
163,"20-Jun-91_LATE_2",1991-06-20,171,"Lapland Longspur","LALO","passerine",1,10:44:00,92,1,92,25.15,"","","on route","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,313,FALSE,"20-Jun-91_LATE_2_1"
164,"20-Jun-91_LATE_2",1991-06-20,171,"Lapland Longspur","LALO","passerine",2,10:46:00,92,1,92,25.15,"","","on route","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,314,FALSE,"20-Jun-91_LATE_2_1"
165,"20-Jun-91_LATE_2",1991-06-20,171,"Lapland Longspur","LALO","passerine",2,10:46:00,92,1,92,25.15,"","","on route","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,315,FALSE,"20-Jun-91_LATE_2_1"
166,"20-Jun-91_LATE_2",1991-06-20,171,"Savannah Sparrow","SAVS","passerine",1,10:48:00,92,1,92,25.15,"","","on route","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,706,FALSE,"20-Jun-91_LATE_2_1"
167,"20-Jun-91_LATE_2",1991-06-20,171,"Savannah Sparrow","SAVS","passerine",1,10:48:00,92,1,92,25.15,"","","on route","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,707,FALSE,"20-Jun-91_LATE_2_1"
168,"20-Jun-91_LATE_2",1991-06-20,171,"Lapland Longspur","LALO","passerine",1,10:49:00,92,1,92,25.15,"","singing","","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,316,FALSE,"20-Jun-91_LATE_2_1"
169,"20-Jun-91_LATE_2",1991-06-20,171,"Lapland Longspur","LALO","passerine",1,10:49:00,92,1,92,25.15,"","singing","","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,1,10:22:00,11:54:00,317,FALSE,"20-Jun-91_LATE_2_1"
170,"20-Jun-91_LATE_2",1991-06-20,171,"Lapland Longspur","LALO","passerine",1,10:50:00,92,1,92,25.15,"","feeding","weather, Clear, no wind. 12 degrees.  Feeding","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,2,10:22:00,11:54:00,385,FALSE,"20-Jun-91_LATE_2_2"
171,"20-Jun-91_LATE_2",1991-06-20,171,"Savannah Sparrow","SAVS","passerine",1,10:51:00,92,1,92,25.15,"","","on route","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,2,10:22:00,11:54:00,715,FALSE,"20-Jun-91_LATE_2_2"
172,"20-Jun-91_LATE_2",1991-06-20,171,"Savannah Sparrow","SAVS","passerine",2,10:55:00,92,1,92,25.15,"","feeding","","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,2,10:22:00,11:54:00,716,FALSE,"20-Jun-91_LATE_2_2"
173,"20-Jun-91_LATE_2",1991-06-20,171,"Savannah Sparrow","SAVS","passerine",1,10:57:00,92,1,92,25.15,"","","on route","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,2,10:22:00,11:54:00,717,FALSE,"20-Jun-91_LATE_2_2"
174,"20-Jun-91_LATE_2",1991-06-20,171,"Lapland Longspur","LALO","passerine",1,10:58:00,92,1,92,25.15,"","singing","","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,2,10:22:00,11:54:00,386,FALSE,"20-Jun-91_LATE_2_2"
175,"20-Jun-91_LATE_2",1991-06-20,171,"Lapland Longspur","LALO","passerine",1,11:00:00,92,1,92,25.15,"","feeding","","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,2,10:22:00,11:54:00,387,FALSE,"20-Jun-91_LATE_2_2"
176,"20-Jun-91_LATE_2",1991-06-20,171,"Lapland Longspur","LALO","passerine",1,11:01:00,92,1,92,25.15,"","","on route","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,2,10:22:00,11:54:00,388,FALSE,"20-Jun-91_LATE_2_2"
177,"20-Jun-91_LATE_2",1991-06-20,171,"Baird's Sandpiper","BASA","shorebird",1,11:02:00,92,1,92,25.15,"","","on route","LeeJohn Meyook","shorebird","20-Jun-91","LATE",1991,6,20,2,2,10:22:00,11:54:00,22,FALSE,"20-Jun-91_LATE_2_2"
178,"20-Jun-91_LATE_2",1991-06-20,171,"Lapland Longspur","LALO","passerine",1,11:02:00,92,1,92,25.15,"","","on route","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,2,10:22:00,11:54:00,389,FALSE,"20-Jun-91_LATE_2_2"
179,"20-Jun-91_LATE_2",1991-06-20,171,"Savannah Sparrow","SAVS","passerine",1,11:03:00,92,1,92,25.15,"","","on route","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,2,10:22:00,11:54:00,718,FALSE,"20-Jun-91_LATE_2_2"
180,"20-Jun-91_LATE_2",1991-06-20,171,"Savannah Sparrow","SAVS","passerine",1,11:05:00,92,1,92,25.15,"","","on route","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,2,10:22:00,11:54:00,719,FALSE,"20-Jun-91_LATE_2_2"
181,"20-Jun-91_LATE_2",1991-06-20,171,"Lapland Longspur","LALO","passerine",1,11:06:00,92,1,92,25.15,"","singing","","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,2,10:22:00,11:54:00,390,FALSE,"20-Jun-91_LATE_2_2"
182,"20-Jun-91_LATE_2",1991-06-20,171,"Lapland Longspur","LALO","passerine",1,11:08:00,92,1,92,25.15,"","singing","","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,2,10:22:00,11:54:00,391,FALSE,"20-Jun-91_LATE_2_2"
183,"20-Jun-91_LATE_2",1991-06-20,171,"Lapland Longspur","LALO","passerine",1,11:09:00,92,1,92,25.15,"","singing","weather: Clear, No wind, 12 degrees","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,3,10:22:00,11:54:00,464,FALSE,"20-Jun-91_LATE_2_3"
184,"20-Jun-91_LATE_2",1991-06-20,171,"Lapland Longspur","LALO","passerine",1,11:10:00,92,1,92,25.15,"","","on route","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,3,10:22:00,11:54:00,465,FALSE,"20-Jun-91_LATE_2_3"
185,"20-Jun-91_LATE_2",1991-06-20,171,"Lapland Longspur","LALO","passerine",1,11:11:00,92,1,92,25.15,"nest: 4 eggs","","","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,3,10:22:00,11:54:00,466,FALSE,"20-Jun-91_LATE_2_3"
186,"20-Jun-91_LATE_2",1991-06-20,171,"Smith's longspur","SMLO","passerine",2,11:12:00,92,1,92,25.15,"","feeding","","LeeJohn Meyook","passerine","20-Jun-91","LATE",1991,6,20,2,3,10:22:00,11:54:00,854,FALSE,"20-Jun-91_LATE_2_3"
